EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 02-12-2024
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : precipitation amount in 0.1 mm
23-27 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station FRANCE, CATUS (STAID: 767).
Blended and updated with sources: 104935 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
104935,19320820,    0,    0
104935,19320821,    0,    0
104935,19320822,    0,    0
104935,19320823,    0,    0
104935,19320824,    0,    0
104935,19320825,    0,    0
104935,19320826,   60,    0
104935,19320827,    0,    0
104935,19320828,    0,    0
104935,19320829,    0,    0
104935,19320830,    0,    0
104935,19320831,    0,    0
104935,19320901,    0,    0
104935,19320902,    0,    0
104935,19320903,    0,    0
104935,19320904,    0,    0
104935,19320905,    0,    0
104935,19320906,    0,    0
104935,19320907,    0,    0
104935,19320908,  120,    0
104935,19320909,    0,    0
104935,19320910,   40,    0
104935,19320911,    0,    0
104935,19320912,    0,    0
104935,19320913,    0,    0
104935,19320914,    0,    0
104935,19320915,    0,    0
104935,19320916,    0,    0
104935,19320917,   70,    0
104935,19320918,    0,    0
104935,19320919,    0,    0
104935,19320920,    0,    0
104935,19320921,    0,    0
104935,19320922,    0,    0
104935,19320923,    0,    0
104935,19320924,    0,    0
104935,19320925,    0,    0
104935,19320926,   40,    0
104935,19320927,    0,    0
104935,19320928,    0,    0
104935,19320929,   80,    0
104935,19320930,    0,    0
104935,19321001,    0,    0
104935,19321002,    0,    0
104935,19321003,    0,    0
104935,19321004,    0,    0
104935,19321005,    0,    0
104935,19321006,    0,    0
104935,19321007,    0,    0
104935,19321008,    0,    0
104935,19321009,  140,    0
104935,19321010,   60,    0
104935,19321011,    0,    0
104935,19321012,    0,    0
104935,19321013,   10,    0
104935,19321014,   40,    0
104935,19321015,    0,    0
104935,19321016,    0,    0
104935,19321017,    0,    0
104935,19321018,    0,    0
104935,19321019,    0,    0
104935,19321020,    0,    0
104935,19321021,    0,    0
104935,19321022,    0,    0
104935,19321023,   60,    0
104935,19321024,  110,    0
104935,19321025,    0,    0
104935,19321026,   90,    0
104935,19321027,    0,    0
104935,19321028,  140,    0
104935,19321029,    0,    0
104935,19321030,   70,    0
104935,19321031,   80,    0
104935,19321101,   40,    0
104935,19321102,    0,    0
104935,19321103,    0,    0
104935,19321104,    0,    0
104935,19321105,    0,    0
104935,19321106,    0,    0
104935,19321107,    0,    0
104935,19321108,    0,    0
104935,19321109,    0,    0
104935,19321110,    0,    0
104935,19321111,    0,    0
104935,19321112,    0,    0
104935,19321113,    0,    0
104935,19321114,   30,    0
104935,19321115,    0,    0
104935,19321116,    0,    0
104935,19321117,    0,    0
104935,19321118,    0,    0
104935,19321119,    0,    0
104935,19321120,    0,    0
104935,19321121,   80,    0
104935,19321122,    0,    0
104935,19321123,   50,    0
104935,19321124,   20,    0
104935,19321125,   10,    0
104935,19321126,    0,    0
104935,19321127,   60,    0
104935,19321128,    0,    0
104935,19321129,    0,    0
104935,19321130,    0,    0
104935,19321201,   90,    0
104935,19321202,   80,    0
104935,19321203,   40,    0
104935,19321204,   30,    0
104935,19321205,    0,    0
104935,19321206,    0,    0
104935,19321207,    0,    0
104935,19321208,    0,    0
104935,19321209,    0,    0
104935,19321210,   20,    0
104935,19321211,    0,    0
104935,19321212,    0,    0
104935,19321213,    0,    0
104935,19321214,   40,    0
104935,19321215,   20,    0
104935,19321216,    0,    0
104935,19321217,    0,    0
104935,19321218,    0,    0
104935,19321219,    0,    0
104935,19321220,    0,    0
104935,19321221,    0,    0
104935,19321222,    0,    0
104935,19321223,    0,    0
104935,19321224,    0,    0
104935,19321225,    0,    0
104935,19321226,    0,    0
104935,19321227,    0,    0
104935,19321228,   30,    0
104935,19321229,   10,    0
104935,19321230,    0,    0
104935,19321231,    0,    0
104935,19330101,    0,    0
104935,19330102,    0,    0
104935,19330103,    0,    0
104935,19330104,   30,    0
104935,19330105,   20,    0
104935,19330106,    0,    0
104935,19330107,   20,    0
104935,19330108,    0,    0
104935,19330109,   10,    0
104935,19330110,    0,    0
104935,19330111,    0,    0
104935,19330112,    0,    0
104935,19330113,    0,    0
104935,19330114,    0,    0
104935,19330115,    0,    0
104935,19330116,    0,    0
104935,19330117,    0,    0
104935,19330118,    0,    0
104935,19330119,    0,    0
104935,19330120,    0,    0
104935,19330121,    0,    0
104935,19330122,    0,    0
104935,19330123,    0,    0
104935,19330124,    0,    0
104935,19330125,    0,    0
104935,19330126,    0,    0
104935,19330127,    0,    0
104935,19330128,    0,    0
104935,19330129,   20,    0
104935,19330130,   30,    0
104935,19330131,    0,    0
104935,19330201,    0,    0
104935,19330202,   50,    0
104935,19330203,  110,    0
104935,19330204,    0,    0
104935,19330205,    0,    0
104935,19330206,    0,    0
104935,19330207,   60,    0
104935,19330208,   40,    0
104935,19330209,    0,    0
104935,19330210,   30,    0
104935,19330211,   40,    0
104935,19330212,    0,    0
104935,19330213,    0,    0
104935,19330214,    0,    0
104935,19330215,    0,    0
104935,19330216,    0,    0
104935,19330217,    0,    0
104935,19330218,    0,    0
104935,19330219,    0,    0
104935,19330220,    0,    0
104935,19330221,    0,    0
104935,19330222,    0,    0
104935,19330223,    0,    0
104935,19330224,    0,    0
104935,19330225,    0,    0
104935,19330226,    0,    0
104935,19330227,   60,    0
104935,19330228,    0,    0
104935,19330301,    0,    0
104935,19330302,    0,    0
104935,19330303,   40,    0
104935,19330304,   60,    0
104935,19330305,   70,    0
104935,19330306,   40,    0
104935,19330307,    0,    0
104935,19330308,    0,    0
104935,19330309,    0,    0
104935,19330310,    0,    0
104935,19330311,    0,    0
104935,19330312,    0,    0
104935,19330313,    0,    0
104935,19330314,    0,    0
104935,19330315,    0,    0
104935,19330316,    0,    0
104935,19330317,   20,    0
104935,19330318,   40,    0
104935,19330319,   10,    0
104935,19330320,   20,    0
104935,19330321,    0,    0
104935,19330322,    0,    0
104935,19330323,    0,    0
104935,19330324,    0,    0
104935,19330325,    0,    0
104935,19330326,    0,    0
104935,19330327,    0,    0
104935,19330328,    0,    0
104935,19330329,    0,    0
104935,19330330,    0,    0
104935,19330331,    0,    0
104935,19330401,    0,    0
104935,19330402,    0,    0
104935,19330403,    0,    0
104935,19330404,    0,    0
104935,19330405,    0,    0
104935,19330406,    0,    0
104935,19330407,    0,    0
104935,19330408,    0,    0
104935,19330409,    0,    0
104935,19330410,    0,    0
104935,19330411,    0,    0
104935,19330412,    0,    0
104935,19330413,    0,    0
104935,19330414,    0,    0
104935,19330415,    0,    0
104935,19330416,    0,    0
104935,19330417,    0,    0
104935,19330418,   20,    0
104935,19330419,    0,    0
104935,19330420,    0,    0
104935,19330421,    0,    0
104935,19330422,    0,    0
104935,19330423,    0,    0
104935,19330424,    0,    0
104935,19330425,   20,    0
104935,19330426,    0,    0
104935,19330427,   30,    0
104935,19330428,    0,    0
104935,19330429,   10,    0
104935,19330430,   20,    0
104935,19330501,   30,    0
104935,19330502,    0,    0
104935,19330503,    0,    0
104935,19330504,   40,    0
104935,19330505,    0,    0
104935,19330506,    0,    0
104935,19330507,    0,    0
104935,19330508,    0,    0
104935,19330509,    0,    0
104935,19330510,    0,    0
104935,19330511,    0,    0
104935,19330512,    0,    0
104935,19330513,    0,    0
104935,19330514,    0,    0
104935,19330515,    0,    0
104935,19330516,    0,    0
104935,19330517,    0,    0
104935,19330518,    0,    0
104935,19330519,    0,    0
104935,19330520,    0,    0
104935,19330521,    0,    0
104935,19330522,    0,    0
104935,19330523,    0,    0
104935,19330524,   40,    0
104935,19330525,    0,    0
104935,19330526,    0,    0
104935,19330527,    0,    0
104935,19330528,    0,    0
104935,19330529,    0,    0
104935,19330530,    0,    0
104935,19330531,    0,    0
104935,19330601,    0,    0
104935,19330602,    0,    0
104935,19330603,    0,    0
104935,19330604,    0,    0
104935,19330605,    0,    0
104935,19330606,   20,    0
104935,19330607,    0,    0
